id,solver,instance,n_items,n_classes,type,objective,solver_wall_time,best_bound,opt_gap,termination_reason,columns,iterations,iterations_heuristic,iterations_exact,frac_iter_heuristic,frac_iter_exact,time_master,time_sub,time_sub_heuristic,time_sub_exact,frac_time_master,frac_time_sub,frac_time_sub_heuristic,frac_time_sub_exact
1,colgen,set2/Q2C2N3B1W3_2_BPP,200,1,3,2554.0,5.24,2554.0,0,OPTIMAL,424,72,71,1,0.99,0.01,0.57,4.18,4.18,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q2C2N3B1W3_3_BPP,200,1,3,2647.0,5.07,2647.0,0,OPTIMAL,442,67,66,1,0.99,0.01,0.56,4.01,4.01,0.0,0.11,0.79,0.79,0.0
1,colgen,set2/Q2C2N3B1W3_4_BPP,200,1,3,2450.0,5.36,2450.0,0,OPTIMAL,455,72,71,1,0.99,0.01,0.66,4.24,4.24,0.0,0.12,0.79,0.79,0.0
1,colgen,set2/Q2C2N3B1W3_5_BPP,200,1,3,2711.0,5.3,2711.0,0,OPTIMAL,463,75,74,1,0.99,0.01,0.58,4.22,4.22,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q2C2N3B1W3_6_BPP,200,1,3,2584.0,5.12,2584.0,0,OPTIMAL,455,70,69,1,0.99,0.01,0.6,4.01,4.01,0.0,0.12,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B1W3_7_BPP,200,1,3,2564.0,5.29,2564.0,0,OPTIMAL,466,73,72,1,0.99,0.01,0.61,4.22,4.22,0.0,0.12,0.8,0.8,0.0
1,colgen,set2/Q2C2N3B1W3_8_BPP,200,1,3,2357.0,5.56,2357.0,0,OPTIMAL,480,74,73,1,0.99,0.01,0.72,4.3,4.3,0.0,0.13,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B1W3_9_BPP,200,1,3,2449.0,5.35,2449.0,0,OPTIMAL,439,72,71,1,0.99,0.01,0.6,4.26,4.26,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q2C2N3B2W3_0_BPP,200,1,3,2410.0,6.13,2410.0,0,OPTIMAL,540,87,86,1,0.99,0.01,0.82,4.8,4.8,0.0,0.13,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B2W3_1_BPP,200,1,3,2610.67,6.21,2610.67,0,OPTIMAL,585,88,87,1,0.99,0.01,0.88,4.86,4.86,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B2W3_2_BPP,200,1,3,2406.0,5.91,2406.0,0,OPTIMAL,506,81,80,1,0.99,0.01,0.81,4.57,4.57,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B2W3_3_BPP,200,1,3,2398.0,5.94,2398.0,0,OPTIMAL,501,82,81,1,0.99,0.01,0.78,4.67,4.67,0.0,0.13,0.79,0.79,0.0
1,colgen,set2/Q2C2N3B2W3_4_BPP,200,1,3,2511.33,5.85,2511.33,0,OPTIMAL,521,80,79,1,0.99,0.01,0.83,4.53,4.52,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B2W3_5_BPP,200,1,3,2586.0,6.19,2586.0,0,OPTIMAL,544,89,88,1,0.99,0.01,0.86,4.83,4.83,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B2W3_6_BPP,200,1,3,2480.0,6.03,2480.0,0,OPTIMAL,529,87,86,1,0.99,0.01,0.82,4.69,4.69,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B2W3_7_BPP,200,1,3,2292.0,6.17,2292.0,0,OPTIMAL,525,83,82,1,0.99,0.01,0.83,4.78,4.78,0.0,0.13,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B2W3_8_BPP,200,1,3,2578.0,5.81,2578.0,0,OPTIMAL,519,78,77,1,0.99,0.01,0.73,4.58,4.58,0.0,0.13,0.79,0.79,0.0
1,colgen,set2/Q2C2N3B2W3_9_BPP,200,1,3,2391.33,6.09,2391.33,0,OPTIMAL,545,84,83,1,0.99,0.01,0.82,4.77,4.77,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B3W3_0_BPP,200,1,3,2412.5,5.94,2412.5,0,OPTIMAL,519,84,83,1,0.99,0.01,0.77,4.63,4.63,0.0,0.13,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B3W3_1_BPP,200,1,3,2565.0,5.93,2565.0,0,OPTIMAL,571,84,83,1,0.99,0.01,0.87,4.57,4.57,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B3W3_2_BPP,200,1,3,2657.5,5.75,2657.5,0,OPTIMAL,544,83,82,1,0.99,0.01,0.77,4.48,4.48,0.0,0.13,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B3W3_3_BPP,200,1,3,2550.5,6.13,2550.5,0,OPTIMAL,552,86,85,1,0.99,0.01,0.91,4.73,4.73,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B3W3_4_BPP,200,1,3,2570.5,5.93,2570.5,0,OPTIMAL,553,83,82,1,0.99,0.01,0.81,4.59,4.59,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B3W3_5_BPP,200,1,3,2618.5,6.18,2618.5,0,OPTIMAL,566,87,86,1,0.99,0.01,0.96,4.73,4.73,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B3W3_6_BPP,200,1,3,2629.0,6.33,2629.0,0,OPTIMAL,582,92,91,1,0.99,0.01,0.94,4.89,4.89,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B3W3_7_BPP,200,1,3,2640.5,6.17,2640.5,0,OPTIMAL,557,89,88,1,0.99,0.01,0.85,4.79,4.79,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C2N3B3W3_8_BPP,200,1,3,2607.5,6.3,2607.5,0,OPTIMAL,590,93,92,1,0.99,0.01,0.94,4.86,4.86,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C2N3B3W3_9_BPP,200,1,3,2670.0,5.9,2670.0,0,OPTIMAL,533,85,84,1,0.99,0.01,0.8,4.54,4.54,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B1W3_0_BPP,200,1,3,2888.0,5.85,2888.0,0,OPTIMAL,497,77,76,1,0.99,0.01,0.82,4.57,4.57,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C3N3B1W3_1_BPP,200,1,3,2614.0,5.54,2614.0,0,OPTIMAL,432,69,68,1,0.99,0.01,0.67,4.4,4.4,0.0,0.12,0.79,0.79,0.0
1,colgen,set2/Q2C3N3B1W3_2_BPP,200,1,3,2656.0,5.89,2656.0,0,OPTIMAL,477,73,72,1,0.99,0.01,0.76,4.6,4.6,0.0,0.13,0.78,0.78,0.0
1,colgen,set2/Q2C3N3B1W3_3_BPP,200,1,3,2809.0,5.45,2809.0,0,OPTIMAL,479,69,68,1,0.99,0.01,0.68,4.27,4.27,0.0,0.12,0.78,0.78,0.0
1,colgen,set2/Q2C3N3B1W3_4_BPP,200,1,3,2742.0,5.54,2742.0,0,OPTIMAL,462,69,68,1,0.99,0.01,0.73,4.35,4.35,0.0,0.13,0.79,0.79,0.0
1,colgen,set2/Q2C3N3B1W3_5_BPP,200,1,3,2791.0,5.58,2791.0,0,OPTIMAL,508,67,66,1,0.99,0.01,0.79,4.3,4.3,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B1W3_6_BPP,200,1,3,2677.0,5.74,2677.0,0,OPTIMAL,471,72,71,1,0.99,0.01,0.71,4.54,4.54,0.0,0.12,0.79,0.79,0.0
1,colgen,set2/Q2C3N3B1W3_7_BPP,200,1,3,2675.0,5.39,2675.0,0,OPTIMAL,446,66,65,1,0.98,0.02,0.61,4.32,4.32,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q2C3N3B1W3_8_BPP,200,1,3,2486.0,5.72,2486.0,0,OPTIMAL,464,64,63,1,0.98,0.02,0.8,4.38,4.38,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B1W3_9_BPP,200,1,3,2690.0,5.82,2690.0,0,OPTIMAL,432,70,69,1,0.99,0.01,0.66,4.65,4.65,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q2C3N3B2W3_0_BPP,200,1,3,2536.67,5.76,2536.67,0,OPTIMAL,458,69,68,1,0.99,0.01,0.76,4.49,4.49,0.0,0.13,0.78,0.78,0.0
1,colgen,set2/Q2C3N3B2W3_1_BPP,200,1,3,2362.67,5.98,2362.67,0,OPTIMAL,497,69,68,1,0.99,0.01,0.84,4.63,4.63,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B2W3_2_BPP,200,1,3,2603.33,6.01,2603.33,0,OPTIMAL,489,72,71,1,0.99,0.01,0.89,4.6,4.6,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B2W3_3_BPP,200,1,3,2649.33,5.95,2649.33,0,OPTIMAL,500,71,70,1,0.99,0.01,0.84,4.58,4.58,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B2W3_4_BPP,200,1,3,2664.67,6.19,2664.67,0,OPTIMAL,552,75,74,1,0.99,0.01,0.97,4.75,4.75,0.0,0.16,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B2W3_5_BPP,200,1,3,2359.33,6.11,2359.33,0,OPTIMAL,504,69,68,1,0.99,0.01,0.86,4.75,4.75,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C3N3B2W3_6_BPP,200,1,3,2427.33,5.97,2427.33,0,OPTIMAL,497,66,65,1,0.98,0.02,0.81,4.63,4.63,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C3N3B2W3_7_BPP,200,1,3,2640.67,6.16,2640.67,0,OPTIMAL,497,76,75,1,0.99,0.01,0.83,4.84,4.84,0.0,0.13,0.79,0.79,0.0
1,colgen,set2/Q2C3N3B2W3_8_BPP,200,1,3,2456.0,5.76,2456.0,0,OPTIMAL,481,67,66,1,0.99,0.01,0.8,4.48,4.48,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q2C3N3B2W3_9_BPP,200,1,3,2594.67,6.11,2594.67,0,OPTIMAL,507,73,72,1,0.99,0.01,0.92,4.7,4.7,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B3W3_0_BPP,200,1,3,2514.0,6.91,2514.0,0,OPTIMAL,583,84,83,1,0.99,0.01,1.17,5.24,5.24,0.0,0.17,0.76,0.76,0.0
1,colgen,set2/Q2C3N3B3W3_1_BPP,200,1,3,2516.0,6.01,2516.0,0,OPTIMAL,537,68,67,1,0.99,0.01,0.96,4.56,4.56,0.0,0.16,0.76,0.76,0.0
1,colgen,set2/Q2C3N3B3W3_2_BPP,200,1,3,2488.0,6.48,2488.0,0,OPTIMAL,523,76,75,1,0.99,0.01,1.0,4.97,4.97,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q2C3N3B3W3_3_BPP,200,1,3,2654.5,6.42,2654.5,0,OPTIMAL,553,80,79,1,0.99,0.01,1.02,4.9,4.9,0.0,0.16,0.76,0.76,0.0
1,colgen,set2/Q2C3N3B3W3_4_BPP,200,1,3,2598.0,6.51,2598.0,0,OPTIMAL,572,80,79,1,0.99,0.01,1.1,4.92,4.92,0.0,0.17,0.76,0.76,0.0
1,colgen,set2/Q2C3N3B3W3_5_BPP,200,1,3,2492.0,6.88,2492.0,0,OPTIMAL,577,85,84,1,0.99,0.01,1.18,5.16,5.16,0.0,0.17,0.75,0.75,0.0
1,colgen,set2/Q2C3N3B3W3_6_BPP,200,1,3,2584.5,7.33,2584.5,0,OPTIMAL,613,88,87,1,0.99,0.01,1.21,5.6,5.6,0.0,0.17,0.76,0.76,0.0
1,colgen,set2/Q2C3N3B3W3_7_BPP,200,1,3,2494.0,6.65,2494.0,0,OPTIMAL,587,78,77,1,0.99,0.01,1.15,4.98,4.98,0.0,0.17,0.75,0.75,0.0
1,colgen,set2/Q2C3N3B3W3_8_BPP,200,1,3,2410.0,6.78,2410.0,0,OPTIMAL,545,83,82,1,0.99,0.01,1.15,5.12,5.12,0.0,0.17,0.76,0.76,0.0
1,colgen,set2/Q2C3N3B3W3_9_BPP,200,1,3,2671.0,6.72,2671.0,0,OPTIMAL,620,85,84,1,0.99,0.01,1.19,5.03,5.03,0.0,0.18,0.75,0.75,0.0
1,colgen,set2/Q3C1N3B1W3_0_BPP,200,1,3,2629.49,26.28,2629.49,0,OPTIMAL,1155,277,184,93,0.66,0.34,0.99,24.63,20.32,4.31,0.04,0.94,0.77,0.16
1,colgen,set2/Q3C1N3B1W3_1_BPP,200,1,3,2639.05,33.1,2639.05,0,OPTIMAL,1230,290,164,126,0.57,0.43,1.25,31.12,25.98,5.14,0.04,0.94,0.78,0.16
1,colgen,set2/Q3C1N3B1W3_2_BPP,200,1,3,2677.88,33.15,2677.88,0,OPTIMAL,1313,340,263,77,0.77,0.23,1.41,31.0,27.03,3.97,0.04,0.94,0.82,0.12
1,colgen,set2/Q3C1N3B1W3_3_BPP,200,1,3,2613.14,20.01,2613.14,0,OPTIMAL,1103,255,142,113,0.56,0.44,0.9,18.43,15.28,3.15,0.05,0.92,0.76,0.16
1,colgen,set2/Q3C1N3B1W3_4_BPP,200,1,3,2716.16,35.41,2716.16,0,OPTIMAL,1359,322,249,73,0.77,0.23,1.47,33.23,30.19,3.04,0.04,0.94,0.85,0.09
1,colgen,set2/Q3C1N3B1W3_5_BPP,200,1,3,2758.48,28.32,2758.48,0,OPTIMAL,1298,290,200,90,0.69,0.31,1.47,26.16,22.37,3.79,0.05,0.92,0.79,0.13
1,colgen,set2/Q3C1N3B1W3_6_BPP,200,1,3,2582.18,28.84,2582.18,0,OPTIMAL,1240,276,184,92,0.67,0.33,1.18,26.94,23.38,3.55,0.04,0.93,0.81,0.12
1,colgen,set2/Q3C1N3B1W3_7_BPP,200,1,3,2596.21,22.63,2596.21,0,OPTIMAL,1228,275,158,117,0.57,0.43,0.99,20.93,17.91,3.02,0.04,0.92,0.79,0.13
1,colgen,set2/Q3C1N3B1W3_8_BPP,200,1,3,2599.26,36.79,2599.26,0,OPTIMAL,1398,378,288,90,0.76,0.24,1.7,34.36,30.49,3.88,0.05,0.93,0.83,0.11
1,colgen,set2/Q3C1N3B1W3_9_BPP,200,1,3,2568.42,30.56,2568.42,0,OPTIMAL,1234,322,203,119,0.63,0.37,1.18,28.63,25.05,3.58,0.04,0.94,0.82,0.12
1,colgen,set2/Q3C1N3B2W3_0_BPP,200,1,3,2640.4,30.34,2640.4,0,OPTIMAL,1186,291,189,102,0.65,0.35,1.15,28.43,24.54,3.89,0.04,0.94,0.81,0.13
1,colgen,set2/Q3C1N3B2W3_1_BPP,200,1,3,2594.33,32.51,2594.33,0,OPTIMAL,1213,310,216,94,0.7,0.3,1.17,30.67,27.43,3.24,0.04,0.94,0.84,0.1
1,colgen,set2/Q3C1N3B2W3_2_BPP,200,1,3,2606.83,26.86,2606.83,0,OPTIMAL,1187,278,159,119,0.57,0.43,1.07,25.07,19.07,6.0,0.04,0.93,0.71,0.22
1,colgen,set2/Q3C1N3B2W3_3_BPP,200,1,3,2554.4,21.53,2554.4,0,OPTIMAL,1152,288,169,119,0.59,0.41,0.94,19.86,17.18,2.68,0.04,0.92,0.8,0.12
1,colgen,set2/Q3C1N3B2W3_4_BPP,200,1,3,2569.15,35.47,2569.15,0,OPTIMAL,1207,313,215,98,0.69,0.31,1.21,33.52,30.33,3.2,0.03,0.95,0.86,0.09
1,colgen,set2/Q3C1N3B2W3_5_BPP,200,1,3,2623.65,24.89,2623.65,0,OPTIMAL,1194,235,127,108,0.54,0.46,0.91,23.29,17.99,5.3,0.04,0.94,0.72,0.21
1,colgen,set2/Q3C1N3B2W3_6_BPP,200,1,3,2546.07,18.56,2546.07,0,OPTIMAL,1040,236,165,71,0.7,0.3,0.89,17.02,15.19,1.83,0.05,0.92,0.82,0.1
1,colgen,set2/Q3C1N3B2W3_7_BPP,200,1,3,2618.95,30.69,2618.95,0,OPTIMAL,1288,273,184,89,0.67,0.33,1.15,28.82,24.89,3.94,0.04,0.94,0.81,0.13
1,colgen,set2/Q3C1N3B2W3_8_BPP,200,1,3,2670.14,39.24,2670.14,0,OPTIMAL,1391,324,233,91,0.72,0.28,1.63,36.92,33.47,3.45,0.04,0.94,0.85,0.09
1,colgen,set2/Q3C1N3B2W3_9_BPP,200,1,3,2699.26,27.48,2699.26,0,OPTIMAL,1319,254,129,125,0.51,0.49,1.1,25.65,21.04,4.61,0.04,0.93,0.77,0.17
1,colgen,set2/Q3C1N3B3W3_0_BPP,200,1,3,2673.13,39.62,2673.13,0,OPTIMAL,1284,326,220,106,0.67,0.33,1.32,37.59,32.75,4.84,0.03,0.95,0.83,0.12
1,colgen,set2/Q3C1N3B3W3_1_BPP,200,1,3,2547.17,24.57,2547.17,0,OPTIMAL,1191,279,164,115,0.59,0.41,1.06,22.74,19.73,3.01,0.04,0.93,0.8,0.12
1,colgen,set2/Q3C1N3B3W3_2_BPP,200,1,3,2627.12,24.33,2627.12,0,OPTIMAL,1364,262,147,115,0.56,0.44,1.1,22.52,18.08,4.45,0.05,0.93,0.74,0.18
1,colgen,set2/Q3C1N3B3W3_3_BPP,200,1,3,2609.34,37.35,2609.34,0,OPTIMAL,1245,326,240,86,0.74,0.26,1.2,35.45,32.36,3.09,0.03,0.95,0.87,0.08
1,colgen,set2/Q3C1N3B3W3_4_BPP,200,1,3,2668.47,30.97,2668.47,0,OPTIMAL,1190,256,150,106,0.59,0.41,1.08,29.22,25.3,3.92,0.03,0.94,0.82,0.13
1,colgen,set2/Q3C1N3B3W3_5_BPP,200,1,3,2582.34,19.48,2582.34,0,OPTIMAL,990,253,162,91,0.64,0.36,0.81,18.02,15.88,2.14,0.04,0.92,0.82,0.11
1,colgen,set2/Q3C1N3B3W3_6_BPP,200,1,3,2591.81,23.9,2591.81,0,OPTIMAL,1172,251,135,116,0.54,0.46,1.03,22.17,18.6,3.57,0.04,0.93,0.78,0.15
1,colgen,set2/Q3C1N3B3W3_7_BPP,200,1,3,2625.23,24.94,2625.23,0,OPTIMAL,1147,230,137,93,0.6,0.4,0.88,23.4,19.75,3.65,0.04,0.94,0.79,0.15
1,colgen,set2/Q3C1N3B3W3_8_BPP,200,1,3,2820.73,27.19,2820.73,0,OPTIMAL,1567,392,343,49,0.88,0.12,2.09,24.3,21.28,3.02,0.08,0.89,0.78,0.11
1,colgen,set2/Q3C1N3B3W3_9_BPP,200,1,3,2629.46,38.96,2629.46,0,OPTIMAL,1362,314,213,101,0.68,0.32,1.41,36.77,31.99,4.78,0.04,0.94,0.82,0.12
1,colgen,set2/Q3C2N3B1W3_0_BPP,200,1,3,2610.0,6.49,2610.0,0,OPTIMAL,626,109,108,1,0.99,0.01,0.87,5.11,5.11,0.0,0.13,0.79,0.79,0.0
1,colgen,set2/Q3C2N3B1W3_1_BPP,200,1,3,2646.0,6.13,2646.0,0,OPTIMAL,567,103,102,1,0.99,0.01,0.78,4.85,4.85,0.0,0.13,0.79,0.79,0.0
1,colgen,set2/Q3C2N3B1W3_2_BPP,200,1,3,2692.0,6.43,2692.0,0,OPTIMAL,619,107,106,1,0.99,0.01,0.9,5.01,5.01,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q3C2N3B1W3_3_BPP,200,1,3,2536.0,6.74,2536.0,0,OPTIMAL,658,113,112,1,0.99,0.01,1.02,5.15,5.15,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B1W3_4_BPP,200,1,3,2477.0,6.5,2477.0,0,OPTIMAL,624,106,105,1,0.99,0.01,0.92,5.07,5.07,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q3C2N3B1W3_5_BPP,200,1,3,2590.0,6.42,2590.0,0,OPTIMAL,646,106,105,1,0.99,0.01,0.94,4.95,4.95,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B1W3_6_BPP,200,1,3,2658.0,5.83,2658.0,0,OPTIMAL,572,95,94,1,0.99,0.01,0.72,4.57,4.57,0.0,0.12,0.78,0.78,0.0
1,colgen,set2/Q3C2N3B1W3_7_BPP,200,1,3,2574.0,5.88,2574.0,0,OPTIMAL,567,94,93,1,0.99,0.01,0.8,4.55,4.55,0.0,0.14,0.78,0.78,0.0
1,colgen,set2/Q3C2N3B1W3_8_BPP,200,1,3,2687.0,6.34,2687.0,0,OPTIMAL,600,113,112,1,0.99,0.01,0.81,5.02,5.02,0.0,0.13,0.79,0.79,0.0
1,colgen,set2/Q3C2N3B1W3_9_BPP,200,1,3,2645.0,6.18,2645.0,0,OPTIMAL,611,102,101,1,0.99,0.01,0.83,4.85,4.85,0.0,0.13,0.78,0.78,0.0
1,colgen,set2/Q3C2N3B2W3_0_BPP,200,1,3,2542.67,7.16,2542.67,0,OPTIMAL,711,124,123,1,0.99,0.01,1.21,5.43,5.43,0.0,0.17,0.76,0.76,0.0
1,colgen,set2/Q3C2N3B2W3_1_BPP,200,1,3,2634.0,6.9,2634.0,0,OPTIMAL,714,117,116,1,0.99,0.01,1.08,5.29,5.29,0.0,0.16,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B2W3_2_BPP,200,1,3,2440.0,7.83,2440.0,0,OPTIMAL,786,133,132,1,0.99,0.01,1.27,5.97,5.97,0.0,0.16,0.76,0.76,0.0
1,colgen,set2/Q3C2N3B2W3_3_BPP,200,1,3,2434.0,7.88,2434.0,0,OPTIMAL,788,135,134,1,0.99,0.01,1.32,6.02,6.02,0.0,0.17,0.76,0.76,0.0
1,colgen,set2/Q3C2N3B2W3_4_BPP,200,1,3,2373.33,8.09,2373.33,0,OPTIMAL,818,133,132,1,0.99,0.01,1.51,6.02,6.02,0.0,0.19,0.74,0.74,0.0
1,colgen,set2/Q3C2N3B2W3_5_BPP,200,1,3,2440.0,7.61,2440.0,0,OPTIMAL,762,131,130,1,0.99,0.01,1.16,5.88,5.88,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B2W3_6_BPP,200,1,3,2678.67,6.71,2678.67,0,OPTIMAL,667,113,112,1,0.99,0.01,0.96,5.18,5.18,0.0,0.14,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B2W3_7_BPP,200,1,3,2521.33,6.77,2521.33,0,OPTIMAL,638,114,113,1,0.99,0.01,1.0,5.24,5.24,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B2W3_8_BPP,200,1,3,2435.33,7.7,2435.33,0,OPTIMAL,791,122,121,1,0.99,0.01,1.54,5.59,5.58,0.0,0.2,0.73,0.73,0.0
1,colgen,set2/Q3C2N3B2W3_9_BPP,200,1,3,2512.67,6.96,2512.67,0,OPTIMAL,715,117,116,1,0.99,0.01,1.12,5.3,5.3,0.0,0.16,0.76,0.76,0.0
1,colgen,set2/Q3C2N3B3W3_0_BPP,200,1,3,2517.5,8.46,2517.5,0,OPTIMAL,814,140,139,1,0.99,0.01,1.58,6.32,6.32,0.0,0.19,0.75,0.75,0.0
1,colgen,set2/Q3C2N3B3W3_1_BPP,200,1,3,2442.5,8.78,2442.5,0,OPTIMAL,844,148,147,1,0.99,0.01,1.84,6.36,6.36,0.0,0.21,0.72,0.72,0.0
1,colgen,set2/Q3C2N3B3W3_2_BPP,200,1,3,2459.5,7.76,2459.5,0,OPTIMAL,771,136,135,1,0.99,0.01,1.21,5.97,5.97,0.0,0.16,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B3W3_3_BPP,200,1,3,2486.5,8.54,2486.5,0,OPTIMAL,875,151,150,1,0.99,0.01,1.54,6.48,6.48,0.0,0.18,0.76,0.76,0.0
1,colgen,set2/Q3C2N3B3W3_4_BPP,200,1,3,2597.5,7.34,2597.5,0,OPTIMAL,733,127,126,1,0.99,0.01,1.11,5.68,5.68,0.0,0.15,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B3W3_5_BPP,200,1,3,2643.0,7.37,2643.0,0,OPTIMAL,701,123,122,1,0.99,0.01,1.32,5.53,5.53,0.0,0.18,0.75,0.75,0.0
1,colgen,set2/Q3C2N3B3W3_6_BPP,200,1,3,2663.5,7.32,2663.5,0,OPTIMAL,717,128,127,1,0.99,0.01,1.18,5.62,5.62,0.0,0.16,0.77,0.77,0.0
1,colgen,set2/Q3C2N3B3W3_7_BPP,200,1,3,2525.0,7.88,2525.0,0,OPTIMAL,814,131,130,1,0.99,0.01,1.45,5.9,5.9,0.0,0.18,0.75,0.75,0.0
1,colgen,set2/Q3C2N3B3W3_8_BPP,200,1,3,2663.0,6.96,2663.0,0,OPTIMAL,690,123,122,1,0.99,0.01,1.01,5.41,5.41,0.0,0.15,0.78,0.78,0.0
1,colgen,set2/Q3C2N3B3W3_9_BPP,200,1,3,2490.5,7.92,2490.5,0,OPTIMAL,804,140,139,1,0.99,0.01,1.32,6.06,6.06,0.0,0.17,0.77,0.77,0.0
1,colgen,set2/Q3C3N3B1W3_0_BPP,200,1,3,2627.0,5.68,2627.0,0,OPTIMAL,431,75,74,1,0.99,0.01,0.6,4.54,4.54,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B1W3_1_BPP,200,1,3,2599.0,5.4,2599.0,0,OPTIMAL,416,66,65,1,0.98,0.02,0.57,4.32,4.32,0.0,0.1,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B1W3_2_BPP,200,1,3,2592.0,5.7,2592.0,0,OPTIMAL,472,73,72,1,0.99,0.01,0.67,4.56,4.56,0.0,0.12,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B1W3_3_BPP,200,1,3,2504.0,5.17,2504.0,0,OPTIMAL,384,63,62,1,0.98,0.02,0.53,4.16,4.16,0.0,0.1,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B1W3_4_BPP,200,1,3,2549.0,5.39,2549.0,0,OPTIMAL,416,66,65,1,0.98,0.02,0.61,4.31,4.31,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B1W3_5_BPP,200,1,3,2673.0,5.82,2673.0,0,OPTIMAL,463,74,73,1,0.99,0.01,0.68,4.65,4.65,0.0,0.12,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B1W3_6_BPP,200,1,3,2561.0,5.23,2561.0,0,OPTIMAL,428,64,63,1,0.98,0.02,0.55,4.19,4.19,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B1W3_7_BPP,200,1,3,2599.0,5.65,2599.0,0,OPTIMAL,466,73,72,1,0.99,0.01,0.67,4.48,4.48,0.0,0.12,0.79,0.79,0.0
1,colgen,set2/Q3C3N3B1W3_8_BPP,200,1,3,2840.0,5.65,2840.0,0,OPTIMAL,476,76,75,1,0.99,0.01,0.66,4.49,4.49,0.0,0.12,0.79,0.79,0.0
1,colgen,set2/Q3C3N3B1W3_9_BPP,200,1,3,2594.0,5.68,2594.0,0,OPTIMAL,430,74,73,1,0.99,0.01,0.62,4.53,4.53,0.0,0.11,0.8,0.8,0.0
1,colgen,set2/Q3C3N3B2W3_0_BPP,200,1,3,2498.0,6.2,2498.0,0,OPTIMAL,501,79,78,1,0.99,0.01,0.83,4.81,4.81,0.0,0.13,0.78,0.78,0.0
1,colgen,set2/Q3C3N3B2W3_1_BPP,200,1,3,2347.33,5.51,2347.33,0,OPTIMAL,435,65,64,1,0.98,0.02,0.67,4.38,4.38,0.0,0.12,0.79,0.79,0.0
1,colgen,set2/Q3C3N3B2W3_2_BPP,200,1,3,2362.0,5.68,2362.0,0,OPTIMAL,424,70,69,1,0.99,0.01,0.64,4.58,4.58,0.0,0.11,0.81,0.81,0.0
