id,solver,instance,n_items,n_classes,type,objective,type1_bins,type2_bins,type3_bins,type4_bins,bins_total,time_seconds,average_fill_rate,min_fill_rate,max_fill_rate
1,ffdc,set3_t2_noncorr/I500_C4_10,500,4,2,18494.35,70,0,93,0,163,0.22,0.43,0.02,0.98
1,bfdc-a,set3_t2_noncorr/I500_C4_2,500,4,2,18393.53,70,55,33,0,158,0.28,0.46,0.02,0.99
1,bfdc-b,set3_t2_noncorr/I500_C4_2,500,4,2,17997.17,70,55,30,0,155,0.4,0.38,0.11,0.77
1,cf,set3_t2_noncorr/I500_C4_2,500,4,2,14562.09,70,55,4,0,129,0.31,0.58,0.03,0.97
1,ffdc,set3_t2_noncorr/I500_C4_2,500,4,2,17997.17,70,55,30,0,155,0.27,0.39,0.11,0.78
1,bfdc-a,set3_t2_noncorr/I500_C4_3,500,4,2,18092.33,70,0,94,0,164,0.21,0.42,0.03,1
1,bfdc-b,set3_t2_noncorr/I500_C4_3,500,4,2,18092.33,70,0,94,0,164,0.44,0.33,0.1,0.67
1,cf,set3_t2_noncorr/I500_C4_3,500,4,2,14080.21,70,0,60,0,130,0.28,0.53,0.01,0.99
1,ffdc,set3_t2_noncorr/I500_C4_3,500,4,2,18328.34,70,0,96,0,166,0.28,0.42,0.03,1
1,bfdc-a,set3_t2_noncorr/I500_C4_4,500,4,2,23675.6,70,55,79,0,204,0.23,0.34,0.03,0.99
1,bfdc-b,set3_t2_noncorr/I500_C4_4,500,4,2,23547.23,70,55,78,0,203,0.42,0.34,0.03,0.99
1,cf,set3_t2_noncorr/I500_C4_4,500,4,2,17641.92,70,55,32,0,157,0.29,0.48,0.02,0.99
1,ffdc,set3_t2_noncorr/I500_C4_4,500,4,2,23675.6,70,55,79,0,204,0.28,0.36,0.03,0.99
1,bfdc-a,set3_t2_noncorr/I500_C4_5,500,4,2,19374.92,70,55,39,0,164,0.26,0.44,0.01,0.98
1,bfdc-b,set3_t2_noncorr/I500_C4_5,500,4,2,19239.53,70,55,38,0,163,0.44,0.44,0.01,0.98
1,cf,set3_t2_noncorr/I500_C4_5,500,4,2,14501.01,70,55,3,0,128,0.28,0.57,0.03,0.98
1,ffdc,set3_t2_noncorr/I500_C4_5,500,4,2,19104.14,70,55,37,0,162,0.24,0.35,0.11,0.75
1,bfdc-a,set3_t2_noncorr/I500_C4_6,500,4,2,18304.28,70,0,94,0,164,0.2,0.43,0.03,0.99
1,bfdc-b,set3_t2_noncorr/I500_C4_6,500,4,2,18184.02,70,0,93,0,163,0.43,0.43,0.03,0.99
1,cf,set3_t2_noncorr/I500_C4_6,500,4,2,14576.27,70,0,63,0,133,0.29,0.54,0.03,0.99
1,ffdc,set3_t2_noncorr/I500_C4_6,500,4,2,18184.02,70,0,93,0,163,0.22,0.34,0.1,0.76
1,bfdc-a,set3_t2_noncorr/I500_C4_7,500,4,2,23108.53,70,55,75,0,200,0.25,0.34,0.01,0.99
1,bfdc-b,set3_t2_noncorr/I500_C4_7,500,4,2,22466.89,70,55,70,0,195,0.39,0.27,0.07,0.68
1,cf,set3_t2_noncorr/I500_C4_7,500,4,2,15280.56,70,55,14,0,139,0.29,0.51,0.03,0.99
1,ffdc,set3_t2_noncorr/I500_C4_7,500,4,2,22466.89,70,55,70,0,195,0.24,0.28,0.07,0.99
1,bfdc-a,set3_t2_noncorr/I500_C4_8,500,4,2,18443.61,70,0,92,0,162,0.26,0.43,0.03,1
1,bfdc-b,set3_t2_noncorr/I500_C4_8,500,4,2,18194.84,70,0,90,0,160,0.41,0.44,0.03,0.99
1,cf,set3_t2_noncorr/I500_C4_8,500,4,2,13592.52,70,0,53,0,123,0.29,0.56,0.05,0.99
1,ffdc,set3_t2_noncorr/I500_C4_8,500,4,2,18443.61,70,0,92,0,162,0.25,0.44,0.03,1
1,bfdc-a,set3_t2_noncorr/I500_C4_9,500,4,2,17232.64,70,0,83,0,153,0.27,0.42,0.01,0.99
1,bfdc-b,set3_t2_noncorr/I500_C4_9,500,4,2,17109.36,70,0,82,0,152,0.39,0.44,0.03,0.98
1,cf,set3_t2_noncorr/I500_C4_9,500,4,2,13287.53,70,0,51,0,121,0.29,0.55,0.02,1
1,ffdc,set3_t2_noncorr/I500_C4_9,500,4,2,17232.64,70,0,83,0,153,0.26,0.45,0.01,0.99
1,bfdc-a,set3_t2_corr/I500_C5_1,500,5,2,18182.33,70,55,33,0,158,0.24,0.42,0.01,0.99
1,bfdc-b,set3_t2_corr/I500_C5_1,500,5,2,18050.38,70,55,32,0,157,0.42,0.43,0.03,0.99
1,cf,set3_t2_corr/I500_C5_1,500,5,2,15015.48,70,55,9,0,134,0.35,0.57,0.02,0.99
1,ffdc,set3_t2_corr/I500_C5_1,500,5,2,18182.33,70,55,33,0,158,0.24,0.45,0.01,0.99
1,bfdc-a,set3_t2_corr/I500_C5_10,500,5,2,16836.65,70,0,83,0,153,0.22,0.43,0.01,0.96
1,bfdc-b,set3_t2_corr/I500_C5_10,500,5,2,16718.14,70,0,82,0,152,0.4,0.43,0.02,0.97
1,cf,set3_t2_corr/I500_C5_10,500,5,2,14347.86,70,0,62,0,132,0.3,0.54,0.03,1
1,ffdc,set3_t2_corr/I500_C5_10,500,5,2,16836.65,70,0,83,0,153,0.26,0.45,0.01,0.96
1,bfdc-a,set3_t2_corr/I500_C5_2,500,5,2,25914.43,70,55,103,0,228,0.26,0.32,0.03,0.99
1,bfdc-b,set3_t2_corr/I500_C5_2,500,5,2,25914.43,70,55,103,0,228,0.41,0.32,0.03,0.99
1,cf,set3_t2_corr/I500_C5_2,500,5,2,19446.87,70,55,49,0,174,0.3,0.43,0.02,1
1,ffdc,set3_t2_corr/I500_C5_2,500,5,2,25914.43,70,55,103,0,228,0.3,0.33,0.03,0.99
1,bfdc-a,set3_t2_corr/I500_C5_3,500,5,2,16713.57,70,0,79,0,149,0.22,0.43,0.03,1
1,bfdc-b,set3_t2_corr/I500_C5_3,500,5,2,16467.66,70,0,77,0,147,0.42,0.41,0.18,0.91
1,cf,set3_t2_corr/I500_C5_3,500,5,2,13885.57,70,0,56,0,126,0.32,0.56,0.04,0.97
1,ffdc,set3_t2_corr/I500_C5_3,500,5,2,16467.66,70,0,77,0,147,0.23,0.42,0.13,0.8
1,bfdc-a,set3_t2_corr/I500_C5_4,500,5,2,25930.39,70,0,156,0,226,0.21,0.31,0.03,0.99
1,bfdc-b,set3_t2_corr/I500_C5_4,500,5,2,25930.39,70,0,156,0,226,0.38,0.31,0.03,0.99
1,cf,set3_t2_corr/I500_C5_4,500,5,2,18042.73,70,0,91,0,161,0.33,0.45,0.03,0.99
1,ffdc,set3_t2_corr/I500_C5_4,500,5,2,25930.39,70,0,156,0,226,0.28,0.31,0.03,0.99
1,bfdc-a,set3_t2_corr/I500_C5_5,500,5,2,14836.51,70,55,6,0,131,0.23,0.54,0.02,0.99
1,bfdc-b,set3_t2_corr/I500_C5_5,500,5,2,14836.51,70,55,6,0,131,0.42,0.54,0.03,0.99
1,cf,set3_t2_corr/I500_C5_5,500,5,2,13258.09,70,49,0,0,119,0.32,0.6,0.06,0.99
1,ffdc,set3_t2_corr/I500_C5_5,500,5,2,14836.51,70,55,6,0,131,0.27,0.55,0.02,0.99
1,bfdc-a,set3_t2_corr/I500_C5_6,500,5,2,23560.55,70,0,136,0,206,0.22,0.33,0.01,0.99
1,bfdc-b,set3_t2_corr/I500_C5_6,500,5,2,23438.78,70,0,135,0,205,0.36,0.33,0.03,0.99
1,cf,set3_t2_corr/I500_C5_6,500,5,2,17350.34,70,0,85,0,155,0.3,0.46,0.03,0.98
1,ffdc,set3_t2_corr/I500_C5_6,500,5,2,23560.55,70,0,136,0,206,0.27,0.35,0.01,0.99
1,bfdc-a,set3_t2_corr/I500_C5_7,500,5,2,19342.69,70,55,39,0,164,0.23,0.42,0.01,0.99
1,bfdc-b,set3_t2_corr/I500_C5_7,500,5,2,19072.77,70,55,37,0,162,0.42,0.38,0.1,0.74
1,cf,set3_t2_corr/I500_C5_7,500,5,2,16238.62,70,55,16,0,141,0.3,0.53,0.02,1
1,ffdc,set3_t2_corr/I500_C5_7,500,5,2,19072.77,70,55,37,0,162,0.23,0.39,0.1,0.86
1,bfdc-a,set3_t2_corr/I500_C5_8,500,5,2,24246.07,70,0,139,0,209,0.24,0.32,0.03,1
1,bfdc-b,set3_t2_corr/I500_C5_8,500,5,2,23625.71,70,0,134,0,204,0.39,0.26,0.07,0.63
1,cf,set3_t2_corr/I500_C5_8,500,5,2,17422.09,70,0,84,0,154,0.33,0.47,0.04,0.99
1,ffdc,set3_t2_corr/I500_C5_8,500,5,2,23625.71,70,0,134,0,204,0.26,0.27,0.07,0.73
1,bfdc-a,set3_t2_corr/I500_C5_9,500,5,2,16758.49,70,55,21,0,146,0.26,0.48,0.02,0.99
1,bfdc-b,set3_t2_corr/I500_C5_9,500,5,2,17027.35,70,55,23,0,148,0.47,0.47,0.01,0.99
1,cf,set3_t2_corr/I500_C5_9,500,5,2,14204.32,70,55,2,0,127,0.36,0.58,0.02,1
1,ffdc,set3_t2_corr/I500_C5_9,500,5,2,16758.49,70,55,21,0,146,0.25,0.5,0.02,0.99
1,bfdc-a,set3_t2_noncorr/I500_C5_1,500,5,2,19682.21,70,55,42,0,167,0.23,0.44,0.03,0.99
1,bfdc-b,set3_t2_noncorr/I500_C5_1,500,5,2,19547.86,70,55,41,0,166,0.42,0.44,0.03,1
1,cf,set3_t2_noncorr/I500_C5_1,500,5,2,16323.44,70,55,17,0,142,0.31,0.52,0.02,0.99
1,ffdc,set3_t2_noncorr/I500_C5_1,500,5,2,19682.21,70,55,42,0,167,0.29,0.34,0.11,0.7
1,bfdc-a,set3_t2_noncorr/I500_C5_10,500,5,2,20595.47,70,0,110,0,180,0.25,0.39,0.02,0.99
1,bfdc-b,set3_t2_noncorr/I500_C5_10,500,5,2,20348.28,70,0,108,0,178,0.41,0.31,0.13,0.63
1,cf,set3_t2_noncorr/I500_C5_10,500,5,2,18247.16,70,0,91,0,161,0.3,0.44,0.02,0.97
1,ffdc,set3_t2_noncorr/I500_C5_10,500,5,2,20348.28,70,0,108,0,178,0.29,0.31,0.13,0.72
1,bfdc-a,set3_t2_noncorr/I500_C5_2,500,5,2,21168.02,70,55,54,0,179,0.23,0.4,0.03,0.98
1,bfdc-b,set3_t2_noncorr/I500_C5_2,500,5,2,21168.02,70,55,54,0,179,0.39,0.32,0.11,0.61
1,cf,set3_t2_noncorr/I500_C5_2,500,5,2,18922,70,55,37,0,162,0.31,0.46,0.02,1
1,ffdc,set3_t2_noncorr/I500_C5_2,500,5,2,21168.02,70,55,54,0,179,0.3,0.41,0.03,0.98
1,bfdc-a,set3_t2_noncorr/I500_C5_3,500,5,2,18918.36,70,0,101,0,171,0.23,0.41,0.03,0.99
1,bfdc-b,set3_t2_noncorr/I500_C5_3,500,5,2,18918.36,70,0,101,0,171,0.39,0.31,0.11,0.58
1,cf,set3_t2_noncorr/I500_C5_3,500,5,2,16204.28,70,0,78,0,148,0.31,0.48,0.02,0.98
1,ffdc,set3_t2_noncorr/I500_C5_3,500,5,2,18918.36,70,0,101,0,171,0.28,0.42,0.03,0.99
1,bfdc-a,set3_t2_noncorr/I500_C5_4,500,5,2,23675.6,70,55,79,0,204,0.25,0.35,0.02,0.99
1,bfdc-b,set3_t2_noncorr/I500_C5_4,500,5,2,23033.72,70,55,74,0,199,0.39,0.28,0.08,0.61
1,cf,set3_t2_noncorr/I500_C5_4,500,5,2,18925.68,70,55,42,0,167,0.33,0.45,0.02,0.99
1,ffdc,set3_t2_noncorr/I500_C5_4,500,5,2,23162.1,70,55,75,0,200,0.29,0.29,0.08,0.8
1,bfdc-a,set3_t2_noncorr/I500_C5_5,500,5,2,19374.92,70,55,39,0,164,0.24,0.44,0.01,0.99
1,bfdc-b,set3_t2_noncorr/I500_C5_5,500,5,2,19374.92,70,55,39,0,164,0.43,0.44,0.03,0.99
1,cf,set3_t2_noncorr/I500_C5_5,500,5,2,15719.48,70,55,12,0,137,0.33,0.53,0.02,0.99
1,ffdc,set3_t2_noncorr/I500_C5_5,500,5,2,19239.53,70,55,38,0,163,0.3,0.35,0.12,0.71
1,bfdc-a,set3_t2_noncorr/I500_C5_6,500,5,2,18184.02,70,0,93,0,163,0.26,0.43,0.04,0.97
1,bfdc-b,set3_t2_noncorr/I500_C5_6,500,5,2,18304.28,70,0,94,0,164,0.4,0.42,0.03,0.97
1,cf,set3_t2_noncorr/I500_C5_6,500,5,2,14937.05,70,0,66,0,136,0.31,0.53,0.02,0.99
1,ffdc,set3_t2_noncorr/I500_C5_6,500,5,2,18184.02,70,0,93,0,163,0.26,0.43,0.04,1
1,bfdc-a,set3_t2_noncorr/I500_C5_7,500,5,2,28113.3,70,55,114,0,239,0.25,0.3,0.01,1
1,bfdc-b,set3_t2_noncorr/I500_C5_7,500,5,2,28113.3,70,55,114,0,239,0.41,0.3,0.01,1
1,cf,set3_t2_noncorr/I500_C5_7,500,5,2,20413.65,70,55,54,0,179,0.32,0.41,0.04,0.99
1,ffdc,set3_t2_noncorr/I500_C5_7,500,5,2,28113.3,70,55,114,0,239,0.36,0.31,0.01,1
1,bfdc-a,set3_t2_noncorr/I500_C5_8,500,5,2,18941.16,70,0,96,0,166,0.25,0.43,0.01,1
1,bfdc-b,set3_t2_noncorr/I500_C5_8,500,5,2,18941.16,70,0,96,0,166,0.39,0.43,0.01,1
1,cf,set3_t2_noncorr/I500_C5_8,500,5,2,15582.71,70,0,69,0,139,0.32,0.52,0.03,0.99
1,ffdc,set3_t2_noncorr/I500_C5_8,500,5,2,18941.16,70,0,96,0,166,0.28,0.43,0.01,1
1,bfdc-a,set3_t2_noncorr/I500_C5_9,500,5,2,23273.6,70,0,132,0,202,0.23,0.33,0.03,0.99
1,bfdc-b,set3_t2_noncorr/I500_C5_9,500,5,2,22780.46,70,0,128,0,198,0.4,0.26,0.07,0.63
1,cf,set3_t2_noncorr/I500_C5_9,500,5,2,17972.35,70,0,89,0,159,0.31,0.45,0.01,1
1,ffdc,set3_t2_noncorr/I500_C5_9,500,5,2,23150.31,70,0,131,0,201,0.3,0.27,0.07,0.63
1,bfdc-a,set3_t2_corr/I1000_C3_1,1000,3,2,27276.55,140,0,102,0,242,0.46,0.54,0.01,1
1,bfdc-b,set3_t2_corr/I1000_C3_1,1000,3,2,27276.55,140,0,102,0,242,0.92,0.54,0.01,0.99
1,cf,set3_t2_corr/I1000_C3_1,1000,3,2,22530.82,104,0,91,2,197,0.51,0.61,0.07,1
1,ffdc,set3_t2_corr/I1000_C3_1,1000,3,2,27276.55,140,0,102,0,242,0.54,0.54,0.01,1
1,bfdc-a,set3_t2_corr/I1000_C3_10,1000,3,2,36595.46,140,110,64,0,314,0.45,0.43,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C3_10,1000,3,2,36595.46,140,110,64,0,314,1.03,0.4,0.09,0.91
1,cf,set3_t2_corr/I1000_C3_10,1000,3,2,27117.54,140,102,1,0,243,0.52,0.59,0.03,1
1,ffdc,set3_t2_corr/I1000_C3_10,1000,3,2,36595.46,140,110,64,0,314,0.62,0.41,0.09,1
1,bfdc-a,set3_t2_corr/I1000_C3_2,1000,3,2,26577.48,140,98,4,0,242,0.53,0.56,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C3_2,1000,3,2,26417.14,140,100,1,0,241,1.02,0.54,0.14,1
1,cf,set3_t2_corr/I1000_C3_2,1000,3,2,20061.31,78,80,18,0,176,0.55,0.66,0.11,1
1,ffdc,set3_t2_corr/I1000_C3_2,1000,3,2,26417.14,140,100,1,0,241,0.66,0.54,0.14,1
1,bfdc-a,set3_t2_corr/I1000_C3_3,1000,3,2,26305.32,140,0,100,0,240,0.45,0.55,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C3_3,1000,3,2,26428.37,140,0,101,0,241,0.95,0.54,0.15,1
1,cf,set3_t2_corr/I1000_C3_3,1000,3,2,21813.11,100,0,96,0,196,0.56,0.61,0.03,1
1,ffdc,set3_t2_corr/I1000_C3_3,1000,3,2,26305.32,140,0,100,0,240,0.73,0.55,0.03,1
1,bfdc-a,set3_t2_corr/I1000_C3_4,1000,3,2,27078.34,140,98,2,0,240,0.54,0.58,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C3_4,1000,3,2,27071.9,140,100,0,0,240,1.04,0.56,0.14,0.99
1,cf,set3_t2_corr/I1000_C3_4,1000,3,2,19912.61,78,75,12,5,170,0.61,0.71,0.04,1
1,ffdc,set3_t2_corr/I1000_C3_4,1000,3,2,27071.9,140,100,0,0,240,0.81,0.56,0.14,0.99
1,bfdc-a,set3_t2_corr/I1000_C3_5,1000,3,2,26835.92,140,0,104,0,244,0.45,0.52,0.03,0.99
1,bfdc-b,set3_t2_corr/I1000_C3_5,1000,3,2,26712.5,140,0,103,0,243,0.92,0.52,0.03,0.99
1,cf,set3_t2_corr/I1000_C3_5,1000,3,2,22548.54,107,0,96,0,203,0.52,0.58,0.07,1
1,ffdc,set3_t2_corr/I1000_C3_5,1000,3,2,26835.92,140,0,104,0,244,0.65,0.52,0.03,0.99
1,bfdc-a,set3_t2_corr/I1000_C3_6,1000,3,2,40687.14,140,110,110,0,360,0.53,0.38,0.01,0.99
1,bfdc-b,set3_t2_corr/I1000_C3_6,1000,3,2,39693.97,140,110,102,0,352,1.04,0.33,0.09,0.75
1,cf,set3_t2_corr/I1000_C3_6,1000,3,2,30134.74,140,110,25,0,275,0.58,0.53,0.02,1
1,ffdc,set3_t2_corr/I1000_C3_6,1000,3,2,39693.97,140,110,102,0,352,0.7,0.34,0.09,0.84
1,bfdc-a,set3_t2_corr/I1000_C3_7,1000,3,2,27087.33,140,0,107,0,247,0.45,0.53,0.03,0.99
1,bfdc-b,set3_t2_corr/I1000_C3_7,1000,3,2,27087.33,140,0,107,0,247,0.97,0.53,0.03,0.99
1,cf,set3_t2_corr/I1000_C3_7,1000,3,2,22308.83,102,0,99,0,201,0.49,0.6,0.07,1
1,ffdc,set3_t2_corr/I1000_C3_7,1000,3,2,26965.01,140,0,106,0,246,0.6,0.52,0.15,0.97
1,bfdc-a,set3_t2_corr/I1000_C3_8,1000,3,2,27066.12,140,0,107,0,247,0.44,0.52,0.01,0.99
1,bfdc-b,set3_t2_corr/I1000_C3_8,1000,3,2,26577.67,140,0,103,0,243,0.97,0.52,0.03,1
1,cf,set3_t2_corr/I1000_C3_8,1000,3,2,22222.88,105,0,96,0,201,0.49,0.61,0.07,1
1,ffdc,set3_t2_corr/I1000_C3_8,1000,3,2,27066.12,140,0,107,0,247,0.65,0.53,0.01,0.99
1,bfdc-a,set3_t2_corr/I1000_C3_9,1000,3,2,58227.95,140,110,229,0,479,0.45,0.3,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C3_9,1000,3,2,58227.95,140,110,229,0,479,0.96,0.3,0.03,1
1,cf,set3_t2_corr/I1000_C3_9,1000,3,2,39974.29,140,110,94,0,344,0.55,0.43,0.01,0.98
1,ffdc,set3_t2_corr/I1000_C3_9,1000,3,2,58227.95,140,110,229,0,479,0.63,0.3,0.03,1
1,bfdc-a,set3_t2_noncorr/I1000_C3_1,1000,3,2,39811.25,140,110,91,0,341,0.53,0.41,0.01,0.99
1,bfdc-b,set3_t2_noncorr/I1000_C3_1,1000,3,2,39681.88,140,110,90,0,340,1,0.41,0.01,0.99
1,cf,set3_t2_noncorr/I1000_C3_1,1000,3,2,29461.88,140,110,11,0,261,0.59,0.54,0.02,0.99
1,ffdc,set3_t2_noncorr/I1000_C3_1,1000,3,2,39811.25,140,110,91,0,341,0.58,0.42,0.01,0.99
1,bfdc-a,set3_t2_noncorr/I1000_C3_10,1000,3,2,35961,140,110,74,0,324,0.51,0.46,0.01,1
1,bfdc-b,set3_t2_noncorr/I1000_C3_10,1000,3,2,35601.52,140,110,71,0,321,1.02,0.46,0.01,0.99
1,cf,set3_t2_noncorr/I1000_C3_10,1000,3,2,25785.31,140,98,1,0,239,0.54,0.6,0.04,0.99
1,ffdc,set3_t2_noncorr/I1000_C3_10,1000,3,2,35721.35,140,110,72,0,322,0.55,0.36,0.11,0.94
1,bfdc-a,set3_t2_noncorr/I1000_C3_2,1000,3,2,29985.26,140,0,128,0,268,0.45,0.49,0.01,0.99
1,bfdc-b,set3_t2_noncorr/I1000_C3_2,1000,3,2,29985.26,140,0,128,0,268,0.95,0.49,0.03,1
1,cf,set3_t2_noncorr/I1000_C3_2,1000,3,2,24689.41,132,0,92,0,224,0.5,0.58,0.03,0.98
1,ffdc,set3_t2_noncorr/I1000_C3_2,1000,3,2,29860.38,140,0,127,0,267,0.67,0.47,0.1,0.99
1,bfdc-a,set3_t2_noncorr/I1000_C3_3,1000,3,2,26378.41,140,0,100,0,240,0.43,0.54,0.01,0.99
1,bfdc-b,set3_t2_noncorr/I1000_C3_3,1000,3,2,26749.76,140,0,103,0,243,1.03,0.53,0.03,0.99
1,cf,set3_t2_noncorr/I1000_C3_3,1000,3,2,21002.19,85,0,101,0,186,0.47,0.61,0.11,1
1,ffdc,set3_t2_noncorr/I1000_C3_3,1000,3,2,26502.19,140,0,101,0,241,0.73,0.53,0.01,0.99
1,bfdc-a,set3_t2_noncorr/I1000_C3_4,1000,3,2,26361,140,0,103,0,243,0.45,0.53,0.01,1
1,bfdc-b,set3_t2_noncorr/I1000_C3_4,1000,3,2,26240.99,140,0,102,0,242,0.98,0.51,0.13,0.92
1,cf,set3_t2_noncorr/I1000_C3_4,1000,3,2,19900.93,85,0,95,0,180,0.54,0.63,0.07,1
1,ffdc,set3_t2_noncorr/I1000_C3_4,1000,3,2,26240.99,140,0,102,0,242,0.53,0.51,0.13,0.99
1,bfdc-a,set3_t2_noncorr/I1000_C3_5,1000,3,2,35887.14,140,110,72,0,322,0.5,0.45,0.03,1
1,bfdc-b,set3_t2_noncorr/I1000_C3_5,1000,3,2,35887.14,140,110,72,0,322,1.02,0.45,0.03,1
1,cf,set3_t2_noncorr/I1000_C3_5,1000,3,2,27294.9,140,110,3,0,253,0.59,0.56,0.03,1
1,ffdc,set3_t2_noncorr/I1000_C3_5,1000,3,2,35887.14,140,110,72,0,322,0.63,0.46,0.03,1
1,bfdc-a,set3_t2_noncorr/I1000_C3_6,1000,3,2,36909.08,140,0,181,0,321,0.46,0.43,0.01,1
1,bfdc-b,set3_t2_noncorr/I1000_C3_6,1000,3,2,36782.51,140,0,180,0,320,0.99,0.43,0.01,1
1,cf,set3_t2_noncorr/I1000_C3_6,1000,3,2,26530.38,140,0,99,0,239,0.47,0.56,0.02,0.99
1,ffdc,set3_t2_noncorr/I1000_C3_6,1000,3,2,36909.08,140,0,181,0,321,0.53,0.43,0.01,1
1,bfdc-a,set3_t2_noncorr/I1000_C3_7,1000,3,2,27274.47,140,0,105,1,246,0.49,0.52,0.01,1
1,bfdc-b,set3_t2_noncorr/I1000_C3_7,1000,3,2,27009.12,140,0,104,0,244,0.85,0.51,0.14,0.96
1,cf,set3_t2_noncorr/I1000_C3_7,1000,3,2,22138.77,101,0,94,2,197,0.51,0.61,0.07,0.99
1,ffdc,set3_t2_noncorr/I1000_C3_7,1000,3,2,27009.12,140,0,104,0,244,0.52,0.51,0.14,0.96
1,bfdc-a,set3_t2_noncorr/I1000_C3_8,1000,3,2,34780.95,140,0,172,0,312,0.45,0.43,0.03,0.99
1,bfdc-b,set3_t2_noncorr/I1000_C3_8,1000,3,2,34297.67,140,0,168,0,308,0.97,0.37,0.1,0.69
1,cf,set3_t2_noncorr/I1000_C3_8,1000,3,2,23798.67,122,0,96,0,218,0.49,0.56,0.08,0.98
1,ffdc,set3_t2_noncorr/I1000_C3_8,1000,3,2,34418.49,140,0,169,0,309,0.48,0.37,0.1,0.97
1,bfdc-a,set3_t2_noncorr/I1000_C3_9,1000,3,2,33738.23,140,110,51,0,301,0.57,0.45,0.03,1
1,bfdc-b,set3_t2_noncorr/I1000_C3_9,1000,3,2,34001.95,140,110,53,0,303,1.01,0.45,0.01,1
1,cf,set3_t2_noncorr/I1000_C3_9,1000,3,2,28859.35,140,110,14,0,264,0.6,0.53,0.03,1
1,ffdc,set3_t2_noncorr/I1000_C3_9,1000,3,2,33870.09,140,110,52,0,302,0.55,0.47,0.01,1
1,bfdc-a,set3_t2_corr/I1000_C4_1,1000,4,2,28708.33,140,0,113,0,253,0.5,0.53,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C4_1,1000,4,2,28578.17,140,0,112,0,252,0.97,0.52,0.03,1
1,cf,set3_t2_corr/I1000_C4_1,1000,4,2,24486.06,116,0,99,0,215,0.56,0.59,0.07,1
1,ffdc,set3_t2_corr/I1000_C4_1,1000,4,2,28578.17,140,0,112,0,252,0.53,0.49,0.14,0.89
1,bfdc-a,set3_t2_corr/I1000_C4_10,1000,4,2,37669.7,140,110,72,0,322,0.51,0.42,0.03,0.99
1,bfdc-b,set3_t2_corr/I1000_C4_10,1000,4,2,37535.42,140,110,71,0,321,1.15,0.39,0.07,0.87
1,cf,set3_t2_corr/I1000_C4_10,1000,4,2,29210.07,140,110,9,0,259,0.64,0.56,0.02,0.99
1,ffdc,set3_t2_corr/I1000_C4_10,1000,4,2,37401.14,140,110,70,0,320,0.69,0.4,0.07,0.99
1,bfdc-a,set3_t2_corr/I1000_C4_2,1000,4,2,29404.55,140,110,14,0,264,0.64,0.51,0.04,0.99
1,bfdc-b,set3_t2_corr/I1000_C4_2,1000,4,2,29404.55,140,110,14,0,264,1.13,0.51,0.04,0.99
1,cf,set3_t2_corr/I1000_C4_2,1000,4,2,22903.05,111,95,1,0,207,0.62,0.63,0.03,0.99
1,ffdc,set3_t2_corr/I1000_C4_2,1000,4,2,29404.55,140,110,14,0,264,0.65,0.53,0.04,0.99
1,bfdc-a,set3_t2_corr/I1000_C4_3,1000,4,2,27781.96,140,0,112,0,252,0.56,0.53,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C4_3,1000,4,2,27658.91,140,0,111,0,251,1.11,0.49,0.15,0.84
1,cf,set3_t2_corr/I1000_C4_3,1000,4,2,23336.16,114,0,97,0,211,0.55,0.6,0.04,0.99
1,ffdc,set3_t2_corr/I1000_C4_3,1000,4,2,27781.96,140,0,112,0,252,0.55,0.53,0.03,1
1,bfdc-a,set3_t2_corr/I1000_C4_4,1000,4,2,27990.15,140,106,1,0,247,0.6,0.57,0.03,1
1,bfdc-b,set3_t2_corr/I1000_C4_4,1000,4,2,27990.15,140,106,1,0,247,1.15,0.57,0.03,1
1,cf,set3_t2_corr/I1000_C4_4,1000,4,2,21884.77,88,96,4,0,188,0.69,0.67,0.11,0.99
1,ffdc,set3_t2_corr/I1000_C4_4,1000,4,2,27990.15,140,106,1,0,247,0.61,0.57,0.03,1
1,bfdc-a,set3_t2_corr/I1000_C4_5,1000,4,2,27823.3,140,0,112,0,252,0.49,0.52,0.01,1
1,bfdc-b,set3_t2_corr/I1000_C4_5,1000,4,2,27699.88,140,0,111,0,251,1.03,0.52,0.03,0.98
1,cf,set3_t2_corr/I1000_C4_5,1000,4,2,24001.7,124,0,94,0,218,0.58,0.59,0.07,0.99
1,ffdc,set3_t2_corr/I1000_C4_5,1000,4,2,27823.3,140,0,112,0,252,0.53,0.52,0.01,1
1,bfdc-a,set3_t2_corr/I1000_C4_6,1000,4,2,55336.35,140,110,228,0,478,0.58,0.3,0.01,0.99
1,bfdc-b,set3_t2_corr/I1000_C4_6,1000,4,2,55212.2,140,110,227,0,477,1.12,0.21,0.07,0.58
1,cf,set3_t2_corr/I1000_C4_6,1000,4,2,39197.39,140,110,98,0,348,0.63,0.43,0.02,0.99
1,ffdc,set3_t2_corr/I1000_C4_6,1000,4,2,55212.2,140,110,227,0,477,0.72,0.22,0.07,0.6
